"id","lineID","entryGroupID","lon","lat","status"
"61697","142330","56161","31.25","31","ok"
"61698","142332","56162","31.1","30.5","ok"
"61699","142335","56163","30.5","30.4","ok"
"61700","142337","56164","31.1","30.3","ok"
"61701","142339","56165","31.1","30.05","ok"
"61702","142341","56166","31.1","30.5","ok"
"61703","142343","56167","31","30.25","ok"
"61704","142346","56168","31","30.25","ok"
"61705","142348","56169","31.1","30.15","ok"
"61706","142350","56170","30.4","31","ok"
"61707","142352","56171","30.3","31","ok"
"61708","142353","56172","31.2","30.55","ok"
"61709","142355","56173","31","31.1","ok"
"61710","142357","56174","31.05","30.15","ok"
"61711","142359","56175","31.1","30.05","ok"
"61712","142361","56176","31.2","30.25","ok"
"61713","142363","56177","31.15","30.25","ok"
"61714","142365","56178","30.5","30.25","ok"
"61715","142367","56179","31.05","30.55","ok"
"61716","142369","56180","30.45","30.55","ok"
"61717","142371","56181","31.1","29.55","ok"
"61718","142374","56182","31.1","29.55","ok"
"61719","142376","56183","31","31.05","ok"
"61720","142378","56184","31.25","30.3","ok"
"61721","142380","56185","30.55","30.25","ok"
"61722","142382","56186","30.55","30.55","ok"
"61723","142384","56187","30.5","30.55","ok"
"61724","142386","56188","30.25","31","ok"
"61725","142388","56189","31","30.25","ok"
"61726","142391","56190","30.3","30.55","ok"
"61727","142393","56191","31.05","30.25","ok"
"61728","142395","56192","31.1","30.45","ok"
"61729","142398","56193","31.1","30.45","ok"
"61730","142400","56194","31.05","30.45","ok"
"61731","142402","56195","31.05","30.3","ok"
"61732","142404","56196","31.25","30.55","ok"
"61733","142406","56197","30.4","31","ok"
"61734","142408","56198","30.4","31","ok"
"61735","142411","56199","31.3","30.5","ok"
"61736","142413","56200","31.1","30.5","ok"
"61737","142415","56201","31.2","30.4","ok"
"61738","142417","56202","30.55","31.1","ok"
"61739","142419","56203","30.45","30.55","ok"
"61740","142422","56204","30.45","30.55","ok"
"61741","142425","56205","30.5","30.55","ok"
"61742","142428","56206","30.5","30.55","ok"
"61743","142430","56207","31.3","30.4","ok"
"61744","142431","56208","30.4","30.4","ok"
"61745","142433","56209","31.15","30.5","ok"
"61746","142436","56210","41.1","38","ok"
"61747","142438","56211","42","37.5","ok"
"61748","142439","56212","38.3","40","ok"
"61749","142441","56213","26","47","ok"
"61750","142443","56214","41","43","ok"
"61751","142448","56215","24","43.3","ok"
"61752","142450","56216","28.3","39.3","ok"
"61753","142452","56217","34.4","31.1","ok"
"61754","142455","56218","45","25.3","ok"
"61755","142457","56219","45.3","25.45","ok"
"61756","142458","56220","43.15","35.15","ok"
"61757","142460","56221","35","44.45","ok"
"61758","142462","56222","43.3","34.45","ok"
"61759","142464","56223","44","32","ok"
"61760","142467","56224","54.2","37","ok"
"61761","142470","56225","34.55","31.1","ok"
"61762","142473","56226","50.15","32.3","ok"
"61763","142475","56227","39","11","ok"
"61764","142477","56228","58.3","22.3","ok"
"61765","142481","56229","51","28.3","ok"
"61766","142482","56230","58.3","22.3","ok"
"61767","142485","56230","34.3","38","ok"
"61768","142488","56231","34.3","38","ok"
"61769","142491","56231","34.3","24","ok"
"61770","142493","56231","46","36","ok"
"61771","142495","56232","56","29.3","ok"
"61772","142497","56233","59","29","ok"
"61773","142499","56234","43","27.3","ok"
"61774","142501","56235","28","39.3","ok"
"61775","142503","56236","49","14.3","ok"
"61776","142505","56237","33.3","23","ok"
"61777","142507","56238","64","30","ok"
"61778","142509","56239","68","32.3","ok"
"61779","142512","56241","32","29","ok"
"61780","142515","56242","34","28.3","ok"
"61781","142516","56243","46","25","ok"
"61782","142519","56244","57","35","ok"
"61783","142521","56245","62","31.3","ok"
"61784","142522","56246","35.4","31.5","ok"
"61785","142525","56247","42.5","42.1","ok"
"61786","142528","56248","32.3","29.55","ok"
"61787","142532","56249","32.3","30","ok"
"61788","142535","56249","32","31","ok"
"61789","142538","56250","32","31","ok"
"61790","142540","56251","35.5","32.15","ok"
"61791","142543","56252","35.3","33.3","ok"
"61792","142545","56253","35.3","33.35","ok"
"61793","142547","56254","35.3","33.35","ok"
"61794","142548","56255","35.45","31.35","ok"
"61795","142550","56256","35","32.15","ok"
"61796","142552","56257","46","28.3","ok"
"61797","142554","56258","40.3","23","ok"
"61798","142556","56259","36","34.26","ok"
"61799","142558","56260","31.25","30.3","ok"
"61800","142560","56261","35.1","31.45","ok"
"61801","142563","56262","35.14","31.42","ok"
"61802","142566","56263","36","34.26","ok"
"61803","142569","56264","31.2","26.45","ok"
"61804","142571","56265","31.2","26.45","ok"
"61805","142575","56265","46","37.15","ok"
"61806","142578","56266","46","37.15","ok"
"61807","142580","56267","26","41.1","ok"
"61808","142582","56268","26","41.3","ok"
"61809","142585","56269","26","41.3","ok"
"61810","142588","56270","31.45","30.55","ok"
"61811","142590","56271","46","38.1","ok"
"61812","142593","56272","46.3","36","ok"
"61813","142595","56273","31.45","30.55","ok"
"61814","142598","56274","35","31.4","ok"
"61815","142600","56275","37.5","37.4","ok"
"61816","142602","56276","46","38.1","ok"
"61817","142605","56277","37.1","36.05","ok"
"61818","142607","56278","39","35.3","ok"
"61819","142610","56279","48","32","ok"
"61820","142613","56280","48","32","ok"
"61821","142616","56281","68.45","33.45","ok"
"61822","142618","56282","48.3","31.5","ok"
"61823","142622","56283","64","41","ok"
"61824","142625","56284","66","40","ok"
"61825","142627","56285","65.3","40","ok"
"61826","142627","56285","65.15","39.15","ok"
"61827","142629","56285","68","39.3","ok"
"61828","142632","56286","68","39.3","ok"
"61829","142635","56287","38.3","37.3","ok"
"61830","142639","56288","45.3","41.3","ok"
"61831","142641","56288","27","38","ok"
"61832","142644","56289","27","38","ok"
"61833","142647","56289","31.55","37.15","ok"
"61834","142650","56290","31.55","37.2","ok"
"61835","142653","56291","36.15","35.45","ok"
"61836","142655","56292","36.15","35.5","ok"
"61837","142658","56293","36.15","35.5","ok"
"61838","142662","56293","64","38","ok"
"61839","142665","56293","64","38","ok"
"61840","142667","56294","35.3","33.25","ok"
"61841","142670","56295","35.32","33.26","ok"
"61842","142673","56296","36.15","35.5","ok"
"61843","142676","56297","31.3","31.05","ok"
"61844","142679","56298","31.25","31.05","ok"
"61845","142682","56299","30.55","30.35","ok"
"61846","142685","56300","30.5","30.35","ok"
"61847","142689","56301","30.45","30.3","ok"
"61848","142690","56302","31.4","26.3","ok"
"61849","142694","56302","31","26","ok"
"61850","142696","56303","31.4","26.3","ok"
"61851","142699","56304","31.4","26.3","ok"
"61852","142703","56304","31","26","ok"
"61853","142703","56304","31.2","26.45","ok"
"61854","142706","56305","44.3","14","ok"
"61855","142707","56306","32.46","24.07","ok"
"61856","142710","56307","35.4","33.56","ok"
"61857","142712","56308","32.3","16","ok"
"61858","142714","56309","46","30.55","ok"
"61859","142717","56310","35.45","33.1","ok"
"61860","142719","56311","50.3","36.15","ok"
"61861","142721","56312","56","28","ok"
"61862","142724","56313","56.45","24","ok"
"61863","142728","56314","57","24","ok"
"61864","142731","56315","31.4","26.3","ok"
"61865","142733","56316","36.5","36.55","ok"
"61866","142735","56317","35.4","33.56","ok"
"61867","142738","56318","35.45","33.1","ok"
"61868","142742","56319","41.1","34.3","ok"
"61869","142744","56320","41.45","34.3","ok"
"61870","142746","56321","35.15","33","ok"
"61871","142748","56322","35.4","33.3","ok"
"61872","142750","56323","38.45","34.45","ok"
"61873","142754","56324","35.35","32.35","ok"
"61874","142756","56325","36","32.05","ok"
"61875","142758","56326","47.4","34.2","ok"
"61876","142760","56327","38.3","34.3","ok"
"61877","142763","56328","38.45","34.45","ok"
"61878","142767","56329","41.2","34.1","ok"
"61879","142769","56329","41.4","34.3","ok"
"61880","142771","56330","41.2","34.3","ok"
"61881","142772","56331","30.3","38.3","ok"
"61882","142775","56332","30.3","38.3","ok"
"61883","142780","56333","47.3","23.3","ok"
"61884","142781","56334","35","32.4","ok"
"61885","142783","56335","34.3","32","ok"
"61886","142787","56336","36.35","35.2","ok"
"61887","142789","56337","36.3","34.55","ok"
"61888","142790","56338","41","43","ok"
"61889","142793","56339","41","43","ok"
"61890","142797","56340","41.1","42.5","ok"
"61891","142799","56340","49.15","31.45","ok"
"61892","142799","56340","50","32.3","ok"
"61893","142799","56340","49.45","31.45","ok"
"61894","142801","56341","35.2","33.15","ok"
"61895","142804","56342","35.4","32.4","ok"
"61896","142807","56343","35.4","32.4","ok"
"61897","142809","56344","36.15","35.5","ok"
"61898","142812","56345","30.3","38.3","ok"
"61899","142815","56346","30.3","38.3","ok"
"61900","142817","56347","30.3","38.35","ok"
"61901","142818","56348","35.4","33.05","ok"
"61902","142820","56349","40.3","35","ok"
"61903","142822","56350","40.3","35.15","ok"
"61904","142824","56351","40","29.3","ok"
"61905","142827","56352","42.3","39.5","ok"
"61906","142829","56353","35.4","33.05","ok"
"61907","142834","56354","68.3","27.3","ok"
"61908","142837","56355","35.26","33.2","ok"
"61909","142839","56356","40.3","35.15","ok"
"61910","142841","56357","34.3","24.3","ok"
"61911","142845","56358","38.1","34.2","ok"
"61912","142847","56359","37.4","36.2","ok"
"61913","142849","56360","37.4","36.2","ok"
"61914","142852","56361","35.35","32.1","ok"
"61915","142855","56362","68.3","27.3","ok"
"61916","142859","56363","30","20","ok"
"61917","142862","56363","30","20","ok"
"61918","142865","56363","33.3","15.3","ok"
"61919","142868","56364","33.3","15.3","ok"
"61920","142868","56364","34","14.3","ok"
"61921","142870","56365","29","39.3","ok"
"61922","142872","56366","35.55","35.15","ok"
"61923","142875","56367","35.4","32.45","ok"
"61924","142878","56368","52","30","ok"
"61925","142881","56369","35.4","31","ok"
"61926","142883","56370","31.15","29.2","ok"
"61927","142885","56371","48.1","42","ok"
"61928","142888","56372","48.1","42","ok"
"61929","142890","56373","52.1","29.55","ok"
"61930","142893","56374","50.3","29.45","ok"
"61931","142896","56375","56.15","28.3","ok"
"61932","142896","56375","55.3","29.3","ok"
"61933","142897","56376","43","37","ok"
"61934","142899","56377","35.48","33.38","ok"
"61935","142902","56378","35.48","33.38","ok"
"61936","142904","56379","44.3","32.5","ok"
"61937","142908","56380","47.15","31.15","ok"
"61938","142911","56381","47.15","31.15","ok"
"61939","142914","56382","39.45","31.3","ok"
"61940","142916","56383","40.3","29.45","ok"
"61941","142917","56384","36.06","34.04","ok"
"61942","142920","56385","36","34","ok"
"61943","142924","56386","40.15","22.3","ok"
"61944","142924","56386","40","22","ok"
"61945","142926","56387","39","36.3","ok"
"61946","142928","56388","69.3","30","ok"
"61947","142929","56389","44.3","34.45","ok"
"61948","142931","56390","45","35.3","ok"
"61949","142934","56391","44.3","34","ok"
"61950","142936","56392","47.3","30.45","ok"
"61951","142938","56393","45.2","35.3","ok"
"61952","142942","56394","45.3","35","ok"
"61953","142942","56394","45","35.3","ok"
"61954","142943","56395","45.3","35.3","ok"
"61955","142947","56396","45.3","35","ok"
"61956","142948","56397","41","26","ok"
"61957","142950","56398","47.2","43.2","ok"
"61958","142953","56399","47.1","43.2","ok"
"61959","142953","56399","46.5","42.45","ok"
"61960","142953","56399","47","43.3","ok"
"61961","142955","56400","33.4","40.1","ok"
"61962","142958","56401","33.3","40","ok"
"61963","142959","56402","42.35","41.1","ok"
"61964","142961","56403","35.2","32.35","ok"
"61965","142963","56404","35.3","32.2","ok"
"61966","142966","56404","46","42","ok"
"61967","142968","56405","49","26","ok"
"61968","142970","56406","44.3","41.15","ok"
"61969","142973","56407","44.3","41.15","ok"
"61970","142977","56408","47","24.15","ok"
"61971","142978","56409","45.3","20.15","ok"
"61972","142980","56410","30.15","20.25","ok"
"61973","142984","56411","48.3","26","ok"
"61974","142988","56413","52","36.3","ok"
"61975","142989","56414","44.3","32.5","ok"
"61976","142992","56415","35.15","32.35","ok"
"61977","142994","56416","45.1","39.5","ok"
"61978","142997","56417","51.45","30","ok"
"61979","142998","56418","43.2","38.15","ok"
"61980","143000","56419","38.3","37.3","ok"
"61981","143002","56420","39.4","39.4","ok"
"61982","143004","56421","28.2","39.5","ok"
"61983","143007","56422","40","38","ok"
"61984","143010","56423","36.3","38","ok"
"61985","143012","56424","27.4","38.5","ok"
"61986","143014","56425","32.3","37.3","ok"
"61987","143016","56426","28.3","38","ok"
"61988","143018","56427","46.05","31.35","ok"
"61989","143021","56428","32","2","ok"
"61990","143022","56429","30.2","23.5","ok"
"61991","143026","56430","35.05","33.05","ok"
"61992","143027","56431","35.05","33.05","ok"
"61993","143030","56432","11","35","ok"
"61994","143032","56433","29.25","38.1","ok"
"61995","143035","56434","44.1","36.3","ok"
"61996","143036","56435","26.5","41.45","ok"
"61997","143038","56436","30.4","28.3","ok"
"61998","143041","56437","36","36.15","ok"
"61999","143043","56438","30.25","30.55","ok"
"62000","143046","56439","45.3","32.15","ok"
"62001","143048","56440","45","31.15","ok"
"62002","143051","56441","36","31.05","ok"
"62003","143054","56442","43.15","35.45","ok"
"62004","143056","56443","45","31.15","ok"
"62005","143058","56444","44.45","31.15","ok"
"62006","143061","56445","32","18","ok"
"62007","143063","56446","67","31","ok"
"62008","143065","56447","29","25","ok"
"62009","143065","56447","32.4","30.2","ok"
"62010","143067","56448","44","38","ok"
"62011","143070","56449","64","35","ok"
"62012","143072","56450","36","19","ok"
"62013","143074","56451","72","33","ok"
"62014","143076","56452","35.45","32","ok"
"62015","143080","56454","32","40","ok"
"62016","143082","56455","32.3","38","ok"
"62017","143084","56456","68","27","ok"
"62018","143086","56457","32","18","ok"
"62019","143090","56459","57","26","ok"
"62020","143092","56459","44","24","ok"
"62021","143095","56460","57","23","ok"
"62022","143097","56461","51","24","ok"
"62023","143099","56462","51","24","ok"
"62024","143100","56463","31.1","38.3","ok"
"62025","143103","56464","31","38","ok"
"62026","143105","56465","31.15","38.2","ok"
"62027","143106","56466","34.5","37.3","ok"
"62028","143109","56467","35.3","38.3","ok"
"62029","143111","56468","35.5","38.5","ok"
"62030","143113","56469","33.3","38.1","ok"
"62031","143115","56470","33.3","38.15","ok"
"62032","143118","56471","33.35","38.15","ok"
"62033","143121","56472","33.3","38.1","ok"
"62034","143124","56473","33.3","38.15","ok"
"62035","143126","56474","35.5","38.5","ok"
"62036","143128","56475","35.5","38.5","ok"
"62037","143131","56476","30.4","27.55","ok"
"62038","143133","56477","37.15","39.15","ok"
"62039","143135","56478","28","37.3","ok"
"62040","143138","56479","28.2","38","ok"
"62041","143139","56480","28","37.45","ok"
"62042","143141","56481","48.45","36.2","ok"
"62043","143144","56482","48.45","36.15","ok"
"62044","143147","56483","35.24","33.12","ok"
"62045","143149","56484","28.3","36.3","ok"
"62046","143151","56485","28.1","40.1","ok"
"62047","143153","56486","43.1","39.1","ok"
"62048","143155","56487","40","40.3","ok"
"62049","143157","56488","40.07","40.4","ok"
"62050","143159","56489","42.45","39.1","ok"
"62051","143163","56490","30","40","ok"
"62052","143164","56491","43.1","39.1","ok"
"62053","143168","56492","38.05","38.25","ok"
"62054","143170","56493","38","38.15","ok"
"62055","143171","56494","38.5","37","ok"
"62056","143174","56495","38.5","37","ok"
"62057","143177","56496","36","37","ok"
"62058","143179","56497","35.5","33.38","ok"
"62059","143182","56498","35.5","33.38","ok"
"62060","143185","56499","35.5","33.38","ok"
"62061","143188","56500","35.5","33.38","ok"
"62062","143190","56501","26.3","40","ok"
"62063","143192","56502","43.5","39.45","ok"
"62064","143195","56503","31.49","37.01","ok"
"62065","143196","56504","32.2","38.5","ok"
"62066","143198","56505","29.35","40.25","ok"
"62067","143200","56506","35.3","40.3","ok"
"62068","143203","56507","35.3","40.3","ok"
"62069","143205","56508","35.45","40.45","ok"
"62070","143207","56509","45.45","39.45","ok"
"62071","143210","56509","45.3","39.3","ok"
"62072","143212","56510","36","40","ok"
"62073","143215","56511","35.45","32.05","ok"
"62074","143218","56512","35.3","32.55","ok"
"62075","143220","56513","44","33.45","ok"
"62076","143223","56514","34.45","32","ok"
"62077","143227","56515","36.55","35.05","ok"
"62078","143229","56516","45","33.3","ok"
"62079","143231","56517","51.4","31.2","ok"
"62080","143233","56518","31.05","30.25","ok"
"62081","143235","56519","38","37.3","ok"
"62082","143238","56520","38.3","37.3","ok"
"62083","143241","56521","43.3","35.15","ok"
"62084","143243","56522","39.45","35.3","ok"
"62085","143245","56523","68.3","38","ok"
"62086","143248","56523","52.45","30.45","ok"
"62087","143250","56524","45.3","33.45","ok"
"62088","143253","56525","35.1","33.2","ok"
"62089","143254","56526","35.4","31.25","ok"
"62090","143256","56527","44","14","ok"
"62091","143258","56528","42.45","36.45","ok"
"62092","143260","56529","56","38.15","ok"
"62093","143262","56530","36.3","32.55","ok"
"62094","143265","56531","39.3","40.3","ok"
"62095","143267","56532","43.45","34","ok"
"62096","143270","56533","35.05","32.55","ok"
"62097","143272","56534","36.15","34.55","ok"
"62098","143275","56534","49","40.3","ok"
"62099","143278","56535","49","40.3","ok"
"62100","143280","56536","49.3","40.3","ok"
"62101","143282","56537","35.45","32.05","ok"
"62102","143285","56538","35.45","32.05","ok"
"62103","143287","56539","47","26.3","ok"
"62104","143289","56540","34.45","31.35","ok"
"62105","143292","56541","34.45","31.35","ok"
"62106","143296","56541","48","25","ok"
"62107","143299","56542","49","25","ok"
"62108","143302","56543","48.3","26","ok"
"62109","143304","56544","48.3","23","ok"
"62110","143305","56545","36.2","32.25","ok"
"62111","143307","56546","34.45","32","ok"
"62112","143309","56547","34.45","31.35","ok"
"62113","143312","56548","35.55","34.4","ok"
"62114","143316","56549","26.45","43","ok"
"62115","143319","56550","41","19","ok"
"62116","143320","56551","35.15","30.1","ok"
"62117","143322","56552","44.15","32","ok"
"62118","143324","56553","30.45","27.35","ok"
"62119","143327","56554","48.15","14.3","ok"
"62120","143328","56555","30.35","31.05","ok"
"62121","143330","56556","35.5","34.3","ok"
"62122","143333","56557","35.55","34.4","ok"
"62123","143337","56558","30.5","28.55","ok"
"62124","143340","56559","30.45","29","ok"
"62125","143344","56559","30.45","29","ok"
"62126","143346","56560","30.45","29","ok"
"62127","143350","56561","30.45","29","ok"
"62128","143352","56562","30.5","30.35","ok"
"62129","143354","56563","35.25","32.5","ok"
"62130","143356","56564","30.55","30.45","ok"
"62131","143358","56565","35.35","32.35","ok"
"62132","143360","56566","35.1","32.2","ok"
"62133","143362","56567","35.2","30.1","ok"
"62134","143364","56568","47.3","37.15","ok"
"62135","143366","56569","41","27","ok"
"62136","143368","56570","39","36","ok"
"62137","143371","56571","41.45","35.3","ok"
"62138","143373","56572","50.45","31.3","ok"
"62139","143374","56573","35.15","32.35","ok"
"62140","143377","56574","50","35","ok"
"62141","143379","56575","44.3","38.5","ok"
"62142","143381","56576","35.46","31.48","ok"
"62143","143383","56577","35.45","31.45","ok"
"62144","143385","56578","35.35","31.5","ok"
"62145","143387","56579","30.46","29.18","ok"
"62146","143390","56580","31.1","30.45","ok"
"62147","143392","56581","30.46","29.18","ok"
"62148","143394","56582","31.1","30.35","ok"
"62149","143397","56583","43.45","37.3","ok"
"62150","143399","56584","31.1","30.35","ok"
"62151","143401","56585","36.45","40.1","ok"
"62152","143403","56586","56.45","38.3","ok"
"62153","143406","56587","31","39.3","ok"
"62154","143408","56588","30.3","39.55","ok"
"62155","143409","56589","29.5","38.1","ok"
"62156","143412","56590","45.15","43.15","ok"
"62157","143413","56591","35.2","32.3","ok"
"62158","143416","56592","65.45","27.3","ok"
"62159","143419","56593","65.45","27.3","ok"
"62160","143421","56594","35.12","37.47","ok"
"62161","143424","56595","45.2","43.1","ok"
"62162","143427","56596","70","26","ok"
"62163","143428","56597","34.2","40.1","ok"
"62164","143431","56597","34","40","ok"
"62165","143432","56598","42.1","40.1","ok"
"62166","143435","56599","35.24","30.18","ok"
"62167","143437","56600","35.3","33.2","ok"
"62168","143439","56601","36.2","40.4","ok"
"62169","143442","56602","34.2","40.1","ok"
"62170","143444","56603","34.2","40.1","ok"
"62171","143447","56604","34.15","30.45","ok"
"62172","143450","56604","45.3","42.1","ok"
"62173","143452","56605","30.25","30.55","ok"
"62174","143455","56606","30.25","31","ok"
"62175","143458","56607","61.45","25.15","ok"
"62176","143461","56608","62","25.3","ok"
"62177","143464","56609","36.15","40.45","ok"
"62178","143466","56610","46.1","43.3","ok"
"62179","143469","56611","45.4","43.2","ok"
"62180","143471","56612","38.45","39.3","ok"
"62181","143474","56612","39","39","ok"
"62182","143477","56612","42.5","38.5","ok"
"62183","143479","56613","42.5","39","ok"
"62184","143482","56614","42.3","39","ok"
"62185","143486","56615","42.5","38.55","ok"
"62186","143487","56616","35.1","33","ok"
"62187","143492","56618","36.3","34.15","ok"
"62188","143493","56619","34.4","40.1","ok"
"62189","143497","56620","40.15","38.3","ok"
"62190","143498","56621","50.15","30.45","ok"
"62191","143499","56622","46","31.3","ok"
"62192","143500","56623","35","14","ok"
"62193","143501","56624","46","31.3","ok"
"62194","143503","56625","35","14","ok"
"62195","143506","56626","31.45","30.3","ok"
"62196","143509","56627","31.45","30.3","ok"
"62197","143512","56628","31.55","30.3","ok"
"62198","143515","56629","31.55","30.3","ok"
"62199","143516","56630","36.5","35.35","ok"
"62200","143517","56631","31.05","30.05","ok"
"62201","143519","56632","41","27","ok"
"62202","143522","56633","35.4","31.3","ok"
"62203","143523","56634","40","27","ok"
"62204","143526","56635","42","17.3","ok"
"62205","143528","56636","35.45","30.55","ok"
"62206","143529","56637","42.57","16.43","ok"
"62207","143530","56638","48.3","31.15","ok"
"62208","143533","56639","42.3","17","ok"
"62209","143535","56640","35.32","33.46","ok"
"62210","143536","56641","35.35","33.2","ok"
"62211","143538","56642","44","16.3","ok"
"62212","143539","56643","31.35","30.3","ok"
"62213","143541","56644","46.2","30.5","ok"
"62214","143542","56645","46","30.3","ok"
"62215","143543","56646","35.4","32.5","ok"
"62216","143545","56647","35","31.55","ok"
"62217","143548","56648","35","31.55","ok"
"62218","143549","56649","36","35.3","ok"
"62219","143551","56650","35.4","31.3","ok"
"62220","143554","56651","35.45","30.55","ok"
"62221","143558","56651","41","38","ok"
"62222","143561","56652","41","38","ok"
"62223","143565","56653","34.2","31.2","ok"
"62224","143568","56654","48.3","21.3","ok"
"62225","143569","56655","47.5","30.2","ok"
"62226","143572","56655","45","13","ok"
"62227","143576","56656","40","24","ok"
"62228","143577","56657","45.3","13","ok"
"62229","143579","56658","38","24","ok"
"62230","143580","56659","35.4","32.45","ok"
"62231","143583","56660","31.35","26.4","ok"
"62232","143585","56661","43.3","29","ok"
"62233","143588","56661","53","12","ok"
"62234","143590","56662","54","12.3","ok"
"62235","143592","56663","54","12","ok"
"62236","143592","56663","53","12","ok"
"62237","143592","56663","53.3","12.3","ok"
"62238","143595","56664","36.05","33.35","ok"
"62239","143598","56665","37.45","26","ok"
"62240","143600","56666","39","23.15","ok"
"62241","143602","56667","35.1","33.1","ok"
"62242","143605","56668","59.3","22.3","ok"
"62243","143607","56669","42.3","38.45","ok"
"62244","143610","56670","35.1","33.16","ok"
"62245","143613","56671","59.3","22.3","ok"
"62246","143617","56672","35.1","33.1","ok"
"62247","143618","56673","29.56","36.14","ok"
"62248","143621","56674","44.15","32.3","ok"
"62249","143624","56675","40.45","37.15","ok"
"62250","143627","56676","36","33.15","ok"
"62251","143629","56677","44.3","32.3","ok"
"62252","143632","56678","40.5","37.2","ok"
"62253","143635","56679","44","32.3","ok"
"62254","143638","56680","44","32.3","ok"
"62255","143639","56681","43","36","ok"
"62256","143641","56682","66","28","ok"
"62257","143644","56683","69","36.15","ok"
"62258","143646","56684","58.3","34","ok"
"62259","143648","56685","58","33","ok"
"62260","143650","56686","52.25","29.1","ok"
"62261","143652","56687","66","28.3","ok"
"62262","143656","56688","55","32","ok"
"62263","143659","56688","55","31","ok"
"62264","143661","56688","66","30","ok"
"62265","143665","56688","66","30","ok"
"62266","143667","56689","46.3","33.45","ok"
"62267","143670","56690","46.3","33.45","ok"
"62268","143673","56690","55","31.3","ok"
"62269","143676","56691","55","31.3","ok"
"62270","143678","56692","50","40.3","ok"
"62271","143680","56693","30.55","30.55","ok"
"62272","143682","56694","44.3","35.3","ok"
"62273","143684","56695","36","29.15","ok"
"62274","143688","56695","43.5","40.4","ok"
"62275","143691","56695","43.3","40.45","ok"
"62276","143694","56696","43.5","40.4","ok"
"62277","143696","56697","48.3","37.3","ok"
"62278","143700","56698","44","25","ok"
"62279","143701","56699","36.45","32.4","ok"
"62280","143703","56700","59.3","22.3","ok"
"62281","143706","56701","35.36","3326","ok"
"62282","143708","56702","41.2","37.03","ok"
"62283","143711","56703","53","36.3","ok"
"62284","143713","56704","41.2","37.03","ok"
"62285","143715","56705","40.3","34.45","ok"
"62286","143717","56706","43.5","34.1","ok"
"62287","143720","56707","43.5","34.1","ok"
"62288","143722","56708","36.2","32.55","ok"
"62289","143725","56709","36.15","32.55","ok"
"62290","143728","56710","43.5","34.1","ok"
"62291","143730","56711","43.4","42","ok"
"62292","143732","56712","36.45","35.15","ok"
"62293","143734","56713","43.5","34.1","ok"
"62294","143737","68410","71.45","34.3","ok"
"62295","143739","56714","35.44","34.14","ok"
"62296","143741","56715","66","30","ok"
"62297","143743","56716","36.05","32.55","ok"
"62298","143746","56717","41.4","39.2","ok"
"62299","143749","56718","35.14","31.38","ok"
"62300","143751","56719","41.2","38.3","ok"
"62301","143754","56720","41.3","38.4","ok"
"62302","143756","56721","41.5","38.4","ok"
"62303","143758","56722","42","38.2","ok"
"62304","143760","56723","41.5","38.3","ok"
"62305","143762","56724","39.1","39.1","ok"
"62306","143764","56725","39.1","39.1","ok"
"62307","143766","56726","41.4","39.2","ok"
"62308","143768","56727","39.5","39.1","ok"
"62309","143770","56728","41.15","40","ok"
"62310","143772","56729","44","38","ok"
"62311","143775","56730","44","38","ok"
"62312","143778","56731","44.15","38","ok"
"62313","143781","56732","44","38","ok"
"62314","143784","56733","44","38","ok"
"62315","143786","56734","42.1","39","ok"
"62316","143788","56735","40.2","39.4","ok"
"62317","143791","56736","40.2","39.4","ok"
"62318","143793","56737","44.1","38.1","ok"
"62319","143796","56738","47","41.2","ok"
"62320","143799","56739","47","41.2","ok"
"62321","143801","56740","46.2","40.2","ok"
"62322","143804","56741","46.2","40.2","ok"
"62323","143807","56742","46.4","40.2","ok"
"62324","143810","56743","41.1","39","ok"
"62325","143813","56744","44.45","40.15","ok"
"62326","143816","56745","40.4","38.4","ok"
"62327","143818","56746","42.5","38","ok"
"62328","143820","56747","39.3","39.3","ok"
"62329","143823","56748","39.2","39.5","ok"
"62330","143823","56748","39.4","39.5","ok"
"62331","143825","56749","48.2","41.4","ok"
"62332","143827","56750","43.4","41.1","ok"
"62333","143829","56751","48.2","41.4","ok"
"62334","143832","56752","42.3","40.2","ok"
"62335","143834","56753","42.3","40.1","ok"
"62336","143836","56754","42.4","38.2","ok"
"62337","143838","56755","42.3","38.1","ok"
"62338","143840","56756","44","38","ok"
"62339","143843","56757","43","38","ok"
"62340","143846","56758","43","37.5","ok"
"62341","143848","56759","46.4","39.5","ok"
"62342","143851","56760","44.1","39.4","ok"
"62343","143854","56761","40.5","38.3","ok"
"62344","143857","56762","44.1","39.4","ok"
"62345","143860","56763","46.1","38.5","ok"
"62346","143863","56764","46.15","38.5","ok"
"62347","143866","56765","41.2","38.4","ok"
"62348","143869","56766","42","38.5","ok"
"62349","143871","56767","35.15","38.15","ok"
"62350","143873","56768","42.3","38.2","ok"
"62351","143875","56769","41","39","ok"
"62352","143878","56770","39.3","39.1","ok"
"62353","143880","56771","43.3","39.3","ok"
"62354","143883","56772","39.3","39.3","ok"
"62355","143886","56773","41.3","38.4","ok"
"62356","143888","56774","40.3","39.1","ok"
"62357","143890","56775","44.4","41","ok"
"62358","143892","56776","40.3","38.4","ok"
"62359","143894","56777","40","39.1","ok"
"62360","143896","56778","39.5","39.2","ok"
"62361","143898","56779","41.2","39.5","ok"
"62362","143901","56780","39.5","39.3","ok"
