"id","lineID","entryGroupID","type","status"
"38348","91378","36190","Siedl.","ok"
"38349","91380","36191","Siedl.","ok"
"38350","91382","36192","Eth.","ok"
"38351","91384","36193","Admin.","ok"
"38352","91386","36194","Eth.","ok"
"38353","91388","36195","Siedl.","ok"
"38354","91390","36196","Siedl.","ok"
"38355","91393","36197","Siedl.","ok"
"38356","91395","36198","Siedl.","ok"
"38357","91398","36199","Siedl.","ok"
"38358","91401","36200","Siedl.","ok"
"38359","91403","36201","Siedl.","ok"
"38360","91405","36202","Lands.","ok"
"38361","91407","36203","Gewäs.","ok"
"38362","91409","36204","Siedl.","ok"
"38363","91411","36205","Eth.","ok"
"38364","91414","36206","Lands.","ok"
"38365","91417","36207","Siedl.","ok"
"38366","91419","36208","Siedl.","ok"
"38367","91422","36209","Siedl.","ok"
"38368","91424","36210","Siedl.","ok"
"38369","91426","36211","Siedl.","ok"
"38370","91429","36212","Siedl.","ok"
"38371","91431","36213","Siedl.","ok"
"38372","91433","36214","Siedl.","ok"
"38373","91435","36215","Siedl.","ok"
"38374","91437","36216","Siedl.","ok"
"38375","91440","36217","Siedl.","ok"
"38376","91443","36218","Siedl.","ok"
"38377","91446","36219","Siedl.","ok"
"38378","91449","36220","Siedl.","ok"
"38379","91452","36221","Admin.","ok"
"38380","91454","36222","Siedl.","ok"
"38381","91457","36223","Siedl.","ok"
"38382","91459","36224","Siedl.","ok"
"38383","91462","36225","Siedl.","ok"
"38384","91464","36226","Siedl.","ok"
"38385","91466","36227","Siedl.","ok"
"38386","91468","36228","Siedl.","ok"
"38387","91470","36229","Lands.","ok"
"38388","91472","36230","Siedl.","ok"
"38389","91474","36231","Siedl.","ok"
"38390","91477","36232","Siedl.","ok"
"38391","91480","36233","Admin.","ok"
"38392","91483","36234","Siedl.","ok"
"38393","91485","36235","Siedl.","ok"
"38394","91488","36235","Admin.","ok"
"38395","91490","36236","Siedl.","ok"
"38396","91492","36237","Siedl.","ok"
"38397","91494","36238","Siedl.","ok"
"38398","91496","36239","Siedl.","ok"
"38399","91499","36239","Gewäs.","ok"
"38400","91501","36240","Gewäs.","ok"
"38401","91503","36241","Siedl.","ok"
"38402","91505","36242","Lands.","ok"
"38403","91507","36243","Admin.","ok"
"38404","91509","36244","Siedl.","ok"
"38405","91511","36245","Siedl.","ok"
"38406","91514","36246","Siedl.","ok"
"38407","91517","36247","Gewäs.","ok"
"38408","91519","36248","Siedl.","ok"
"38409","91521","36249","Siedl.","ok"
"38410","91523","36250","Siedl.","ok"
"38411","91525","36251","Siedl.","ok"
"38412","91527","36252","Siedl.","ok"
"38413","91529","36253","Siedl.","ok"
"38414","91532","36254","Siedl.","ok"
"38415","91534","36255","Siedl.","ok"
"38416","91536","36256","Siedl.","ok"
"38417","91538","36257","Siedl.","ok"
"38418","91540","36258","Siedl.","ok"
"38419","91542","36259","Admin.","ok"
"38420","91544","36260","Admin.","ok"
"38421","91546","36261","Siedl.","ok"
"38422","91549","36262","Siedl.","ok"
"38423","91551","36263","Siedl.","ok"
"38424","91553","36264","Lands.","ok"
"38425","91556","36265","Admin.","ok"
"38426","91558","36266","Admin.","ok"
"38427","91560","36267","Siedl.","ok"
"38428","91562","36268","Siedl.","ok"
"38429","91564","36269","Gewäs.","ok"
"38430","91566","36270","Siedl.","ok"
"38431","91568","36271","Siedl.","ok"
"38432","91570","36272","Admin.","ok"
"38433","91572","36273","Siedl.","ok"
"38434","91574","36274","Siedl.","ok"
"38435","91576","36275","Siedl.","ok"
"38436","91578","36276","Siedl.","ok"
"38437","91581","36277","Siedl.","ok"
"38438","91583","36278","Siedl.","ok"
"38439","91585","36279","Siedl.","ok"
"38440","91587","36280","Siedl.","ok"
"38441","91589","36281","Siedl.","ok"
"38442","91591","36282","Siedl.","ok"
"38443","91593","36283","Siedl.","ok"
"38444","91595","36284","Siedl.","ok"
"38445","91597","36285","Siedl.","ok"
"38446","91599","36286","Siedl.","ok"
"38447","91601","36287","Siedl.","ok"
"38448","91604","36288","Siedl.","ok"
"38449","91607","36289","Siedl.","ok"
"38450","91609","36290","Siedl.","ok"
"38451","91611","36291","Siedl.","ok"
"38452","91613","36292","Siedl.","ok"
"38453","91615","36293","Siedl.","ok"
"38454","91618","36294","Siedl.","ok"
"38455","91621","36295","Lands.","ok"
"38456","91623","36296","Siedl.","ok"
"38457","91626","36297","Siedl.","ok"
"38458","91628","36298","Siedl.","ok"
"38459","91630","36299","Siedl.","ok"
"38460","91633","36300","Siedl.","ok"
"38461","91636","36301","Siedl.","ok"
"38462","91638","36302","Siedl.","ok"
"38463","91642","36303","Siedl.","ok"
"38464","91644","36304","Siedl.","ok"
"38465","91646","36305","Siedl.","ok"
"38466","91648","36306","Siedl.","ok"
"38467","91650","36307","Siedl.","ok"
"38468","91652","36307","Admin.","ok"
"38469","91654","36308","Siedl.","ok"
"38470","91656","36309","Admin.","ok"
"38471","91658","36310","Siedl.","ok"
"38472","91660","36311","Siedl.","ok"
"38473","91662","36312","Eth.","ok"
"38474","91664","36313","Siedl.","ok"
"38475","91666","36314","Siedl.","ok"
"38476","91668","36315","Admin.","ok"
"38477","91670","36316","Lands.","ok"
"38478","91672","36317","Siedl.","ok"
"38479","91675","36318","Siedl.","ok"
"38480","91678","36319","Siedl.","ok"
"38481","91681","36320","Siedl.","ok"
"38482","91683","36321","Siedl.","ok"
"38483","91685","36322","Siedl.","ok"
"38484","91687","36322","Admin.","ok"
"38485","91690","36322","Gewäs.","ok"
"38486","91693","36323","Siedl.","ok"
"38487","91695","36324","Admin.","ok"
"38488","91699","36325","Gewäs.","ok"
"38489","91701","36326","Siedl.","ok"
"38490","91703","36327","Siedl.","ok"
"38491","91705","36328","Siedl.","ok"
"38492","91707","36329","Siedl.","ok"
"38493","91710","36330","Siedl.","ok"
"38494","91712","36331","Siedl.","ok"
"38495","91715","36332","Siedl.","ok"
"38496","91718","36333","Siedl.","ok"
"38497","91720","36334","Siedl.","ok"
"38498","91723","36335","Lands.","ok"
"38499","91725","36336","Siedl.","ok"
"38500","91727","36337","Siedl.","ok"
"38501","91729","36338","Lands.","ok"
"38502","91731","36339","Lands.","ok"
"38503","91733","36340","Siedl.","ok"
"38504","91735","36341","Siedl.","ok"
"38505","91738","36341","Admin.","ok"
"38506","91740","36342","Admin.","ok"
"38507","91743","36343","Siedl.","ok"
"38508","91745","36344","Siedl.","ok"
"38509","91748","36345","Siedl.","ok"
"38510","91750","36346","Siedl.","ok"
"38511","91752","36347","Siedl.","ok"
"38512","91754","36348","Siedl.","ok"
"38513","91756","36349","Siedl.","ok"
"38514","91758","36350","Siedl.","ok"
"38515","91760","36351","Siedl.","ok"
"38516","91762","36352","Siedl.","ok"
"38517","91764","36353","Siedl.","ok"
"38518","91766","36354","Siedl.","ok"
"38519","91768","36355","Siedl.","ok"
"38520","91771","36356","Siedl.","ok"
"38521","91773","36356","Admin.","ok"
"38522","91776","36357","Siedl.","ok"
"38523","91778","36358","Siedl.","ok"
"38524","91781","36359","Siedl.","ok"
"38525","91783","36360","Admin.","ok"
"38526","91786","36361","Siedl.","ok"
"38527","91788","36362","Siedl.","ok"
"38528","91790","36363","Siedl.","ok"
"38529","91792","36364","Siedl.","ok"
"38530","91795","36365","Admin.","ok"
"38531","91798","36366","Siedl.","ok"
"38532","91800","36367","Siedl.","ok"
"38533","91802","36368","Siedl.","ok"
"38534","91805","36369","Siedl.","ok"
"38535","91807","36370","Admin.","ok"
"38536","91809","36371","Siedl.","ok"
"38537","91811","36372","Siedl.","ok"
"38538","91813","36373","Siedl.","ok"
"38539","91815","36374","Siedl.","ok"
"38540","91817","36375","Siedl.","ok"
"38541","91819","36376","Siedl.","ok"
"38542","91821","36377","Siedl.","ok"
"38543","91823","36378","Siedl.","ok"
"38544","91825","36379","Siedl.","ok"
"38545","91827","36380","Siedl.","ok"
"38546","91830","36381","Siedl.","ok"
"38547","91832","36382","Admin.","ok"
"38548","91834","36383","Siedl.","ok"
"38549","91836","36384","Eth.","ok"
"38550","91838","36385","Admin.","ok"
"38551","91840","36386","Siedl.","ok"
"38552","91843","36387","Siedl.","ok"
"38553","91846","36387","Admin.","ok"
"38554","91849","36388","Siedl.","ok"
"38555","91852","36389","Siedl.","ok"
"38556","91856","36390","Admin.","ok"
"38557","91858","36391","Siedl.","ok"
"38558","91860","36392","Siedl.","ok"
"38559","91862","36393","Siedl.","ok"
"38560","91865","36394","Admin.","ok"
"38561","91868","36395","Siedl.","ok"
"38562","91871","36396","Siedl.","ok"
"38563","91873","36397","Siedl.","ok"
"38564","91875","36398","Siedl.","ok"
"38565","91877","36399","Lands.","ok"
"38566","91879","36400","Siedl.","ok"
"38567","91881","36401","Admin.","ok"
"38568","91883","36402","Lands.","ok"
"38569","91885","36403","Siedl.","ok"
"38570","91887","36404","Siedl.","ok"
"38571","91889","36405","Siedl.","ok"
"38572","91891","36406","Siedl.","ok"
"38573","91895","36407","Geb.","ok"
"38574","91897","36408","Siedl.","ok"
"38575","91901","36409","Siedl.","ok"
"38576","91904","36410","Siedl.","ok"
"38577","91906","36411","Siedl.","ok"
"38578","91909","36412","Siedl.","ok"
"38579","91912","36413","Admin.","ok"
"38580","91914","36414","Admin.","ok"
"38581","91916","36415","Admin.","ok"
"38582","91918","36416","Admin.","ok"
"38583","91920","36417","Siedl.","ok"
"38584","91922","36418","Siedl.","ok"
"38585","91924","36419","Siedl.","ok"
"38586","91926","36420","Siedl.","ok"
"38587","91929","36421","Siedl.","ok"
"38588","91931","36422","Siedl.","ok"
"38589","91933","36423","Siedl.","ok"
"38590","91935","36424","Lands.","ok"
"38591","91938","36424","Lands.","ok"
"38592","91940","36425","Siedl.","ok"
"38593","91943","36426","Siedl.","ok"
"38594","91946","36427","Siedl.","ok"
"38595","91948","36428","Siedl.","ok"
"38596","91951","36429","Siedl.","ok"
"38597","91954","36430","Siedl.","ok"
"38598","91956","36431","Siedl.","ok"
"38599","91958","36432","Siedl.","ok"
"38600","91961","36433","Admin.","ok"
"38601","91963","36434","Siedl.","ok"
"38602","91965","36435","Siedl.","ok"
"38603","91967","36435","Lands.","ok"
"38604","91970","36436","Lands.","ok"
"38605","91972","36437","Siedl.","ok"
"38606","91974","36438","Siedl.","ok"
"38607","91976","36439","Siedl.","ok"
"38608","91979","36440","Gewäs.","ok"
"38609","91981","36441","Siedl.","ok"
"38610","91984","36442","Siedl.","ok"
"38611","91986","36443","Siedl.","ok"
"38612","91988","36444","Siedl.","ok"
"38613","91990","36445","Siedl.","ok"
"38614","91992","36446","Siedl.","ok"
"38615","91994","36447","Siedl.","ok"
"38616","91997","36448","Siedl.","ok"
"38617","91999","36449","Siedl.","ok"
"38618","92002","36450","Siedl.","ok"
"38619","92004","36451","Lands.","ok"
"38620","92006","36452","Siedl.","ok"
"38621","92008","36453","Gewäs.","ok"
"38622","92010","36454","Admin.","ok"
"38623","92013","36454","Admin.","ok"
"38624","92015","36455","Siedl.","ok"
"38625","92017","36456","Siedl.","ok"
"38626","92020","36457","Siedl.","ok"
"38627","92023","36458","Siedl.","ok"
"38628","92025","36459","Eth.","ok"
"38629","92027","36460","Lands.","ok"
"38630","92029","36461","Siedl.","ok"
"38631","92031","36462","Siedl.","ok"
"38632","92033","36463","Siedl.","ok"
"38633","92035","36464","Siedl.","ok"
"38634","92039","36465","Siedl.","ok"
"38635","92042","36466","Siedl.","ok"
"38636","92045","36467","Siedl.","ok"
"38637","92047","36467","Admin.","ok"
"38638","92049","36468","Siedl.","ok"
"38639","92051","36469","Siedl.","ok"
"38640","92053","36470","Lands.","ok"
"38641","92055","36471","Siedl.","ok"
"38642","92057","36472","Siedl.","ok"
"38643","92060","36473","Siedl.","ok"
"38644","92063","36474","Eth.","ok"
"38645","92065","36474","Admin.","ok"
"38646","92067","36475","Lands.","ok"
"38647","92069","36476","Admin.","ok"
"38648","92071","36477","Admin.","ok"
"38649","92074","36478","Admin.","ok"
"38650","92076","36479","Lands.","ok"
"38651","92078","36480","Admin.","ok"
"38652","92082","36481","Eth.","ok"
"38653","92084","36482","Siedl.","ok"
"38654","92087","36483","Siedl.","ok"
"38655","92090","36484","Lands.","ok"
"38656","92092","36485","Siedl.","ok"
"38657","92094","36486","Siedl.","ok"
"38658","92096","36487","Siedl.","ok"
"38659","92098","36488","Gewäs.","ok"
"38660","92100","36489","Siedl.","ok"
"38661","92103","36490","Siedl.","ok"
"38662","92105","36491","Lands.","ok"
"38663","92108","36492","Geb.","ok"
"38664","92110","36493","Lands.","ok"
"38665","92112","36494","Siedl.","ok"
"38666","92114","36495","Siedl.","ok"
"38667","92116","36496","Siedl.","ok"
"38668","92118","36497","Siedl.","ok"
"38669","92120","36498","Siedl.","ok"
"38670","92122","36499","Siedl.","ok"
"38671","92124","36500","Siedl.","ok"
"38672","92126","36501","Siedl.","ok"
"38673","92129","36502","Siedl.","ok"
"38674","92131","36503","Eth.","ok"
"38675","92134","36503","Admin.","ok"
"38676","92136","36504","Admin.","ok"
"38677","92139","36505","Lands.","ok"
"38678","92141","36506","Siedl.","ok"
"38679","92143","36507","Admin.","ok"
"38680","92145","36508","Siedl.","ok"
"38681","92148","36509","Siedl.","ok"
"38682","92150","36510","Siedl.","ok"
"38683","92153","36511","Siedl.","ok"
"38684","92156","36512","Siedl.","ok"
"38685","92158","36513","Siedl.","ok"
"38686","92161","36514","Siedl.","ok"
"38687","92165","36515","Admin.","ok"
"38688","92168","36516","Siedl.","ok"
"38689","92171","36517","Siedl.","ok"
"38690","92175","36518","Admin.","ok"
"38691","92178","36519","Siedl.","ok"
"38692","92181","36520","Siedl.","ok"
"38693","92183","36520","Eth.","ok"
"38694","92183","36520","Weg","ok"
"38695","92185","36521","Siedl.","ok"
"38696","92185","36521","Weg","ok"
"38697","92187","36522","Siedl.","ok"
"38698","92187","36522","Weg","ok"
"38699","92188","36522","Weg","ok"
"38700","92189","36522","Lands.","ok"
"38701","92189","36522","Weg","ok"
"38702","92191","36523","Siedl.","ok"
"38703","92193","36524","Siedl.","ok"
"38704","92195","36525","Siedl.","ok"
"38705","92197","36526","Siedl.","ok"
"38706","92199","36527","Gewäs.","ok"
"38707","92201","36528","Siedl.","ok"
"38708","92203","36529","Admin.","ok"
"38709","92206","36530","Eth.","ok"
"38710","92208","36530","Weg","ok"
"38711","92209","36531","Siedl.","ok"
"38712","92211","36532","Admin.","ok"
"38713","92213","36533","Siedl.","ok"
"38714","92215","36534","Siedl.","ok"
"38715","92217","36535","Siedl.","ok"
"38716","92219","36536","Siedl.","ok"
"38717","92221","36537","Siedl.","ok"
"38718","92223","36538","Siedl.","ok"
"38719","92225","36539","Siedl.","ok"
"38720","92228","36540","Siedl.","ok"
"38721","92232","36541","Admin.","ok"
"38722","92235","36542","Siedl.","ok"
"38723","92238","36542","Siedl.","ok"
"38724","92240","36543","Admin.","ok"
"38725","92242","36544","Siedl.","ok"
"38726","92244","36545","Siedl.","ok"
"38727","92246","36545","Lands.","ok"
"38728","92248","36545","Lands.","ok"
"38729","92250","36546","Lands.","ok"
"38730","92254","36547","Siedl.","ok"
"38731","92256","36548","Siedl.","ok"
"38732","92258","36549","Siedl.","ok"
"38733","92260","36550","Siedl.","ok"
"38734","92262","36551","Admin.","ok"
"38735","92264","36552","Siedl.","ok"
"38736","92266","36553","Siedl.","ok"
"38737","92268","36554","Siedl.","ok"
"38738","92271","36555","Siedl.","ok"
"38739","92273","36556","Siedl.","ok"
"38740","92275","36557","Siedl.","ok"
"38741","92277","36558","Siedl.","ok"
"38742","92281","36559","Siedl.","ok"
"38743","92283","36560","Siedl.","ok"
"38744","92285","36561","Siedl.","ok"
"38745","92288","36562","Siedl.","ok"
"38746","92291","36563","Siedl.","ok"
"38747","92294","36564","Siedl.","ok"
"38748","92296","36565","Gewäs.","ok"
"38749","92298","36566","Siedl.","ok"
"38750","92300","36566","Admin.","ok"
"38751","92302","36567","Admin.","ok"
"38752","92304","36568","Siedl.","ok"
"38753","92306","36569","Siedl.","ok"
"38754","92308","36570","Siedl.","ok"
"38755","92310","36571","Siedl.","ok"
"38756","92313","36572","Siedl.","ok"
"38757","92316","36573","Siedl.","ok"
"38758","92319","36574","Siedl.","ok"
"38759","92322","36575","Siedl.","ok"
"38760","92325","36576","Siedl.","ok"
"38761","92327","36577","Siedl.","ok"
"38762","92330","36578","Siedl.","ok"
"38763","92332","36579","Siedl.","ok"
"38764","92336","36580","Siedl.","ok"
"38765","92338","36581","Siedl.","ok"
"38766","92340","36582","Siedl.","ok"
"38767","92343","36583","Siedl.","ok"
"38768","92346","36584","Siedl.","ok"
"38769","92348","36585","Siedl.","ok"
"38770","92350","36586","Siedl.","ok"
"38771","92353","36587","Siedl.","ok"
"38772","92356","36588","Siedl.","ok"
"38773","92358","36589","Lands.","ok"
"38774","92361","36590","Lands.","ok"
"38775","92364","36591","Siedl.","ok"
"38776","92366","36592","Siedl.","ok"
"38777","92369","36593","Siedl.","ok"
"38778","92371","36594","Siedl.","ok"
"38779","92373","36595","Siedl.","ok"
"38780","92375","36596","Siedl.","ok"
"38781","92377","36596","Lands.","ok"
"38782","92379","36597","Lands.","ok"
"38783","92381","36598","Lands.","ok"
"38784","92383","36599","Siedl.","ok"
"38785","92386","36600","Siedl.","ok"
"38786","92388","36600","Lands.","ok"
"38787","92390","36601","Lands.","ok"
"38788","92393","36602","Siedl.","ok"
"38789","92396","36603","Siedl.","ok"
"38790","92398","36604","Siedl.","ok"
"38791","92400","36605","Lands.","ok"
"38792","92403","36606","Siedl.","ok"
"38793","92405","36607","Siedl.","ok"
"38794","92407","36608","Siedl.","ok"
"38795","92409","36609","Siedl.","ok"
"38796","92412","36610","Siedl.","ok"
"38797","92414","36611","Siedl.","ok"
"38798","92417","36612","Siedl.","ok"
"38799","92419","36613","Siedl.","ok"
"38800","92421","36614","Siedl.","ok"
"38801","92424","36615","Siedl.","ok"
"38802","92427","36616","Siedl.","ok"
"38803","92429","36617","Siedl.","ok"
"38804","92432","36618","Siedl.","ok"
"38805","92434","36619","Lands.","ok"
"38806","92436","36620","Siedl.","ok"
"38807","92439","36621","Siedl.","ok"
"38808","92441","36622","Lands.","ok"
"38809","92444","36623","Lands.","ok"
"38810","92446","36624","Siedl.","ok"
"38811","92448","36625","Siedl.","ok"
"38812","92451","36626","Siedl.","ok"
"38813","92455","36627","Siedl.","ok"
"38814","92459","36628","Siedl.","ok"
"38815","92462","36629","Siedl.","ok"
"38816","92464","36630","Lands.","ok"
"38817","92466","36631","Siedl.","ok"
"38818","92469","36632","Siedl.","ok"
"38819","92471","36633","Eth.","ok"
"38820","92473","36634","Siedl.","ok"
"38821","92475","36635","Eth.","ok"
"38822","92478","36636","Siedl.","ok"
"38823","92480","36637","Gewäs.","ok"
"38824","92482","36638","Siedl.","ok"
"38825","92484","36639","Siedl.","ok"
"38826","92487","36640","Siedl.","ok"
"38827","92490","36641","Siedl.","ok"
"38828","92493","36642","Siedl.","ok"
"38829","92495","36643","Siedl.","ok"
"38830","92498","36644","Geb.","ok"
"38831","92500","36645","Siedl.","ok"
"38832","92502","36646","Siedl.","ok"
"38833","92505","36647","Eth.","ok"
"38834","92507","36648","Eth.","ok"
"38835","92509","36649","Siedl.","ok"
"38836","92511","36650","Gewäs.","ok"
"38837","92513","36651","Gewäs.","ok"
"38838","92515","36652","Gewäs.","ok"
"38839","92517","36653","Siedl.","ok"
"38840","92521","36654","Siedl.","ok"
"38841","92524","36655","Siedl.","ok"
"38842","92527","36656","Lands.","ok"
"38843","92529","36657","Admin.","ok"
"38844","92533","36657","Geb.","ok"
"38845","92533","36657","Lands.","ok"
"38846","92535","36658","Geb.","ok"
"38847","92538","36659","Siedl.","ok"
"38848","92540","36660","Siedl.","ok"
"38849","92542","36661","Siedl.","ok"
"38850","92544","36662","Siedl.","ok"
"38851","92546","36663","Siedl.","ok"
"38852","92549","36664","Siedl.","ok"
"38853","92551","36665","Siedl.","ok"
"38854","92553","36666","Siedl.","ok"
"38855","92555","36667","Geb.","ok"
"38856","92557","36668","Siedl.","ok"
"38857","92559","36669","Admin.","ok"
"38858","92561","36670","Admin.","ok"
"38859","92564","36671","Admin.","ok"
"38860","92566","36672","Admin.","ok"
"38861","92568","36673","Lands.","ok"
"38862","92570","36674","Admin.","ok"
"38863","92572","36675","Eth.","ok"
"38864","92574","36676","Gewäs.","ok"
"38865","92576","36677","Lands.","ok"
"38866","92578","36678","Lands.","ok"
"38867","92581","36679","Siedl.","ok"
"38868","92583","36680","Siedl.","ok"
"38869","92585","36681","Admin.","ok"
"38870","92587","36682","Siedl.","ok"
"38871","92589","36683","Siedl.","ok"
"38872","92592","36684","Siedl.","ok"
"38873","92594","36685","Siedl.","ok"
"38874","92597","36686","Siedl.","ok"
"38875","92601","36687","Siedl.","ok"
"38876","92604","36688","Siedl.","ok"
"38877","92606","36689","Siedl.","ok"
"38878","92609","36690","Siedl.","ok"
"38879","92612","36691","Siedl.","ok"
"38880","92614","36692","Siedl.","ok"
"38881","92616","36693","Siedl.","ok"
"38882","92618","36694","Siedl.","ok"
"38883","92620","36695","Siedl.","ok"
"38884","92622","36696","Siedl.","ok"
"38885","92624","36697","Geb.","ok"
"38886","92626","36698","Lands.","ok"
"38887","92628","36699","Eth.","ok"
"38888","92630","36700","Siedl.","ok"
"38889","92632","36701","Siedl.","ok"
"38890","92634","36702","Siedl.","ok"
"38891","92636","36703","Siedl.","ok"
"38892","92638","36704","Lands.","ok"
"38893","92640","36705","Siedl.","ok"
"38894","92642","36706","Siedl.","ok"
"38895","92644","36706","Siedl.","ok"
"38896","92644","36706","Weg","ok"
"38897","92646","36707","Siedl.","ok"
"38898","92648","36708","Siedl.","ok"
"38899","92650","36709","Admin.","ok"
"38900","92652","36710","Siedl.","ok"
"38901","92656","36711","Siedl.","ok"
"38902","92658","36712","Siedl.","ok"
"38903","92660","36713","Siedl.","ok"
"38904","92662","36714","Siedl.","ok"
"38905","92664","36715","Siedl.","ok"
"38906","92666","36716","Gewäs.","ok"
"38907","92669","36717","Gewäs.","ok"
"38908","92671","36718","Gewäs.","ok"
"38909","92674","36719","Gewäs.","ok"
"38910","92676","36720","Gewäs.","ok"
"38911","92678","36721","Gewäs.","ok"
"38912","92680","36722","Siedl.","ok"
"38913","92682","36723","Siedl.","ok"
"38914","92684","36724","Siedl.","ok"
"38915","92687","36725","Siedl.","ok"
"38916","92690","36726","Gewäs.","ok"
"38917","92692","36727","Gewäs.","ok"
"38918","92694","36728","Siedl.","ok"
"38919","92696","36729","Lands.","ok"
"38920","92698","36730","Gewäs.","ok"
"38921","92701","36731","Gewäs.","ok"
"38922","92704","36732","Siedl.","ok"
"38923","92706","36733","Siedl.","ok"
"38924","92708","36734","Lands.","ok"
"38925","92711","36735","Siedl.","ok"
"38926","92713","36736","Siedl.","ok"
"38927","92715","36737","Siedl.","ok"
"38928","92718","36738","Admin.","ok"
"38929","92720","36738","Gewäs.","ok"
"38930","92722","36739","Siedl.","ok"
"38931","92724","36740","Gewäs.","ok"
"38932","92726","36741","Siedl.","ok"
"38933","92728","36742","Siedl.","ok"
"38934","92730","36743","Gewäs.","ok"
"38935","92732","36744","Gewäs.","ok"
"38936","92734","36745","Gewäs.","ok"
"38937","92736","36746","Gewäs.","ok"
"38938","92738","36747","Siedl.","ok"
"38939","92740","36748","Siedl.","ok"
"38940","92743","36749","Gewäs.","ok"
"38941","92745","36750","Siedl.","ok"
"38942","92747","36751","Siedl.","ok"
"38943","92749","36752","Siedl.","ok"
"38944","92751","36753","Siedl.","ok"
"38945","92755","36754","Siedl.","ok"
"38946","92757","36755","Siedl.","ok"
"38947","92759","36756","Admin.","ok"
"38948","92761","36757","Siedl.","ok"
"38949","92763","36758","Siedl.","ok"
"38950","92765","36759","Siedl.","ok"
"38951","92767","36759","Admin.","ok"
"38952","92769","36760","Siedl.","ok"
"38953","92771","36761","Lands.","ok"
"38954","92774","36762","Siedl.","ok"
"38955","92776","36763","Siedl.","ok"
"38956","92778","36764","Siedl.","ok"
"38957","92780","36765","Siedl.","ok"
"38958","92782","36766","Admin.","ok"
"38959","92784","36767","Siedl.","ok"
"38960","92786","36768","Siedl.","ok"
"38961","92789","36769","Siedl.","ok"
"38962","92791","36769","Gewäs.","ok"
"38963","92793","36770","Siedl.","ok"
"38964","92795","36771","Siedl.","ok"
"38965","92799","36772","Siedl.","ok"
"38966","92801","36773","Gewäs.","ok"
"38967","92803","36774","Siedl.","ok"
"38968","92805","36775","Siedl.","ok"
"38969","92807","36776","Siedl.","ok"
"38970","92809","36777","Siedl.","ok"
"38971","92812","36778","Siedl.","ok"
"38972","92814","36779","Siedl.","ok"
"38973","92816","36780","Siedl.","ok"
"38974","92818","36781","Siedl.","ok"
"38975","92820","36782","Siedl.","ok"
"38976","92822","36783","Siedl.","ok"
"38977","92824","36784","Siedl.","ok"
"38978","92827","36785","Siedl.","ok"
"38979","92829","36786","Siedl.","ok"
"38980","92831","36787","Siedl.","ok"
"38981","92832","36788","Eth.","ok"
"38982","92833","36789","Siedl.","ok"
"38983","92835","36789","Siedl.","ok"
"38984","92836","36790","Siedl.","ok"
"38985","92839","36791","Siedl.","ok"
"38986","92841","36792","Siedl.","ok"
"38987","92843","36793","Siedl.","ok"
"38988","92845","36794","Siedl.","ok"
"38989","92848","36795","Siedl.","ok"
"38990","92849","36796","Lands.","ok"
"38991","92851","36797","Lands.","ok"
"38992","92852","36798","Lands.","ok"
"38993","92854","36799","Siedl.","ok"
"38994","92856","36800","Gewäs.","ok"
"38995","92858","36801","Siedl.","ok"
"38996","92862","36802","Lands.","ok"
"38997","92864","36803","Siedl.","ok"
"38998","92867","36804","Siedl.","ok"
"38999","92869","36805","Siedl.","ok"
"39000","92872","36806","Siedl.","ok"
"39001","92874","36807","Siedl.","ok"
"39002","92876","36808","Siedl.","ok"
"39003","92878","36809","Siedl.","ok"
"39004","92880","36810","Siedl.","ok"
"39005","92883","36811","Siedl.","ok"
"39006","92885","36812","Lands.","ok"
"39007","92888","36813","Lands.","ok"
"39008","92890","36814","Siedl.","ok"
"39009","92893","36815","Siedl.","ok"
"39010","92896","36816","Siedl.","ok"
"39011","92898","36817","Siedl.","ok"
"39012","92901","36818","Siedl.","ok"
"39013","92903","36819","Siedl.","ok"
"39014","92905","36820","Siedl.","ok"
"39015","92907","36821","Siedl.","ok"
"39016","92909","36822","Admin.","ok"
"39017","92911","36823","Gewäs.","ok"
"39018","92913","36824","Lands.","ok"
"39019","92915","36825","Lands.","ok"
"39020","92917","36826","Siedl.","ok"
"39021","92919","36827","Siedl.","ok"
"39022","92921","36828","Siedl.","ok"
"39023","92924","36829","Siedl.","ok"
"39024","92926","36830","Lands.","ok"
"39025","92928","36831","Siedl.","ok"
"39026","92930","36832","Siedl.","ok"
"39027","92933","36833","Geb.","ok"
"39028","92935","36834","Lands.","ok"
"39029","92937","36835","Eth.","ok"
"39030","92939","36836","Siedl.","ok"
"39031","92941","36837","Gewäs.","ok"
"39032","92943","36838","Siedl.","ok"
"39033","92945","36839","Siedl.","ok"
"39034","92947","36840","Gewäs.","ok"
"39035","92949","36841","Siedl.","ok"
"39036","92951","36842","Siedl.","ok"
"39037","92953","36843","Gewäs.","ok"
"39038","92955","36844","Siedl.","ok"
"39039","92957","36845","Siedl.","ok"
"39040","92959","36846","Siedl.","ok"
"39041","92961","36847","Siedl.","ok"
"39042","92964","36848","Siedl.","ok"
"39043","92967","36849","Siedl.","ok"
"39044","92969","36850","Siedl.","ok"
"39045","92971","36851","Gewäs.","ok"
"39046","92973","36852","Eth.","ok"
"39047","92975","36852","Gewäs.","ok"
"39048","92978","36853","Gewäs.","ok"
"39049","92980","36854","Siedl.","ok"
"39050","92982","36855","Admin.","ok"
"39051","92985","36856","Siedl.","ok"
"39052","92986","36856","Weg","ok"
